customer_id,subscription_plan,monthly_charges,tenure,usage_frequency,last_login_days,customer_support_calls,payment_method,churn,churn_flag,engagement_score,tenure_group,churn_probability,risk_segment
6537-QLGEX,Month-to-month,38.9,16,3,12,4,Electronic check,No,0,0.23076923076923078,Mid,0.4024474074074074,Medium
2688-BHGOG,Month-to-month,79.55,9,3,12,6,Electronic check,No,0,0.23076923076923078,New,0.5804116006771454,Medium
7683-CBDKJ,Month-to-month,65.45,14,5,10,3,Electronic check,Yes,1,0.45454545454545453,Mid,0.6866666666666666,Medium
0946-CLJTI,Month-to-month,98.7,58,6,9,6,Electronic check,Yes,1,0.6,Loyal,0.7466666666666667,High
3160-TYXLT,Month-to-month,46.3,53,4,11,3,Bank transfer (automatic),No,0,0.3333333333333333,Loyal,0.043333333333333335,Low
1325-USMEC,Two year,99.35,70,7,4,4,Credit card (automatic),No,0,1.4,Loyal,0.02,Low
0916-QOFDP,Month-to-month,95.8,14,5,10,6,Electronic check,No,0,0.45454545454545453,Mid,0.14666666666666667,Low
0628-CNQRM,One year,67.5,22,6,4,2,Bank transfer (automatic),Yes,1,1.2,Mid,0.013333333333333334,Low
5606-AMZBO,Month-to-month,78.15,10,4,11,5,Credit card (automatic),No,0,0.3333333333333333,New,0.19,Low
6199-IPCAO,Two year,26.1,29,2,10,1,Mailed check,No,0,0.18181818181818182,Loyal,0.02,Low
7665-TOALD,Month-to-month,69.6,1,2,22,6,Electronic check,Yes,1,0.08695652173913043,New,1.0,High
0112-QWPNC,One year,84.35,49,8,3,2,Electronic check,Yes,1,2.0,Loyal,0.6966666666666667,Medium
0324-BRPCJ,Month-to-month,100.2,68,6,9,5,Electronic check,Yes,1,0.6,Loyal,0.8366666666666667,High
2777-PHDEI,Month-to-month,78.05,1,3,20,6,Electronic check,Yes,1,0.14285714285714285,New,1.0,High
5640-CAXOA,One year,40.35,30,3,8,3,Credit card (automatic),No,0,0.3333333333333333,Loyal,0.0,Low
2235-EZAIK,Two year,79.2,72,8,3,1,Credit card (automatic),No,0,2.0,Loyal,0.05,Low
3847-BAERP,Month-to-month,20.9,10,1,20,1,Mailed check,No,0,0.047619047619047616,New,0.016477006026006977,Low
1196-AMORA,Month-to-month,73.6,7,3,12,6,Electronic check,Yes,1,0.23076923076923078,New,0.8433333333333334,High
4282-YMKNA,Month-to-month,74.75,9,3,12,6,Electronic check,Yes,1,0.23076923076923078,New,0.8377142613399917,High
1453-RZFON,Month-to-month,49.9,1,3,20,4,Mailed check,No,0,0.14285714285714285,New,0.33666666666666667,Low
8263-OKETD,Month-to-month,68.9,20,6,9,2,Credit card (automatic),No,0,0.6,Mid,0.006666666666666667,Low
0670-KDOMA,Month-to-month,20.25,1,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.39001485407161834,Low
2476-YGEFM,Month-to-month,76.0,29,3,12,6,Credit card (automatic),No,0,0.23076923076923078,Loyal,0.24333333333333335,Low
8687-BAFGU,Month-to-month,74.0,1,3,20,4,Electronic check,No,0,0.14285714285714285,New,0.12644163468051478,Low
0641-EVBOJ,Month-to-month,82.3,3,4,18,3,Mailed check,No,0,0.21052631578947367,New,0.25666666666666665,Low
0829-XXPLX,Month-to-month,89.4,20,5,10,5,Bank transfer (automatic),No,0,0.45454545454545453,Mid,0.23333333333333334,Low
9974-JFBHQ,Month-to-month,99.15,64,6,9,3,Credit card (automatic),No,0,0.6,Loyal,0.11,Low
5356-RHIPP,Month-to-month,20.2,1,1,27,1,Mailed check,Yes,1,0.03571428571428571,New,0.7654775976126348,High
6624-JDRDS,Month-to-month,29.45,6,2,15,4,Bank transfer (automatic),No,0,0.125,New,0.08666666666666667,Low
0608-JDVEC,Two year,19.8,50,1,15,1,Electronic check,No,0,0.0625,Loyal,0.006666666666666667,Low
9780-FKVVF,Month-to-month,59.15,6,4,11,4,Bank transfer (automatic),No,0,0.3333333333333333,New,0.05,Low
1919-RTPQD,Month-to-month,44.75,7,2,15,5,Electronic check,No,0,0.125,New,0.25666666666666665,Low
5214-NLTIT,Two year,90.8,72,5,5,6,Credit card (automatic),No,0,0.8333333333333334,Loyal,0.02666666666666667,Low
3345-PBBFH,Month-to-month,49.55,8,3,12,4,Bank transfer (automatic),No,0,0.23076923076923078,New,0.14666666666666667,Low
5055-BRMNE,Two year,106.7,67,7,4,3,Credit card (automatic),No,0,1.4,Loyal,0.08666666666666667,Low
9189-JWSHV,Month-to-month,93.55,24,5,10,6,Electronic check,Yes,1,0.45454545454545453,Mid,0.82,High
2190-PHBHR,Two year,94.45,72,6,4,4,Credit card (automatic),No,0,1.2,Loyal,0.0,Low
2650-GYRYL,One year,19.45,33,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.0,Low
0746-JTRFU,Month-to-month,25.05,2,1,27,5,Electronic check,Yes,1,0.03571428571428571,New,0.8133333333333334,High
5208-FVQKB,Two year,67.95,70,6,4,1,Mailed check,No,0,1.2,Loyal,0.006666666666666667,Low
7184-LRUUR,One year,65.25,22,5,5,4,Bank transfer (automatic),No,0,0.8333333333333334,Mid,0.02666666666666667,Low
6627-CFOSN,Month-to-month,99.45,59,7,9,4,Bank transfer (automatic),No,0,0.7,Loyal,0.07944189345578079,Low
3982-JGSFD,One year,20.35,36,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.0,Low
1574-DYCWE,Two year,19.95,51,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
7247-XOZPB,One year,77.4,53,7,4,2,Bank transfer (automatic),No,0,1.4,Loyal,0.03333333333333333,Low
2466-FCCPT,One year,19.7,20,1,15,1,Bank transfer (automatic),No,0,0.0625,Mid,0.008603224936879473,Low
6211-WWLTF,Two year,99.7,63,6,4,5,Credit card (automatic),No,0,1.2,Loyal,0.006666666666666667,Low
4826-TZEVA,Month-to-month,74.8,40,3,12,5,Credit card (automatic),No,0,0.23076923076923078,Loyal,0.27666666666666667,Low
6016-NXBNJ,One year,19.15,35,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
9138-EFSMO,One year,78.95,26,3,8,6,Bank transfer (automatic),No,0,0.3333333333333333,Loyal,0.03666666666666667,Low
0576-WNXXC,Month-to-month,95.55,27,6,9,5,Electronic check,Yes,1,0.6,Loyal,0.81,High
4632-XJMEX,One year,62.85,53,5,5,1,Credit card (automatic),No,0,0.8333333333333334,Loyal,0.09,Low
8910-LEDAG,Month-to-month,71.55,34,2,15,6,Credit card (automatic),No,0,0.125,Loyal,0.29,Low
3452-GWUIN,Month-to-month,94.95,19,5,10,6,Electronic check,No,0,0.45454545454545453,Mid,0.15666666666666668,Low
2716-GFZOR,Month-to-month,86.1,43,5,10,4,Credit card (automatic),No,0,0.45454545454545453,Loyal,0.16333333333333333,Low
3724-UCSHY,Month-to-month,19.55,6,1,20,1,Mailed check,No,0,0.047619047619047616,New,0.01,Low
8626-XHBIE,Two year,24.8,56,2,10,1,Mailed check,No,0,0.18181818181818182,Loyal,0.0,Low
4628-CTTLA,Month-to-month,39.3,57,3,12,4,Electronic check,Yes,1,0.23076923076923078,Loyal,0.7533333333333333,High
3192-LNKRK,Month-to-month,84.05,34,4,11,6,Mailed check,No,0,0.3333333333333333,Loyal,0.2,Low
4439-YRNVD,Month-to-month,36.25,10,3,12,2,Electronic check,No,0,0.23076923076923078,New,0.0033333333333333335,Low
2876-VBBBL,Month-to-month,20.25,1,1,27,1,Mailed check,Yes,1,0.03571428571428571,New,0.39001485407161834,Low
6834-NXDCA,Month-to-month,23.9,13,1,20,5,Electronic check,Yes,1,0.047619047619047616,Mid,0.33666666666666667,Low
2208-UGTGR,Month-to-month,98.6,56,6,9,5,Electronic check,No,0,0.6,Loyal,0.13666666666666666,Low
3005-TYFRD,Month-to-month,103.65,55,7,9,5,Credit card (automatic),No,0,0.7,Loyal,0.33277522678911414,Low
8670-MEFCP,Two year,92.9,36,9,3,1,Credit card (automatic),No,0,2.25,Loyal,0.01,Low
3079-BCHLN,One year,19.9,47,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.0,Low
7777-UNYHB,Month-to-month,20.1,12,1,20,1,Credit card (automatic),No,0,0.047619047619047616,New,0.17333333333333334,Low
5597-GLBUC,Month-to-month,85.45,1,4,18,6,Electronic check,Yes,1,0.21052631578947367,New,0.9966666666666667,High
7278-CKDNC,Month-to-month,80.5,24,4,11,5,Electronic check,No,0,0.3333333333333333,Mid,0.21333333333333335,Low
2748-MYRVK,One year,99.9,63,6,4,5,Bank transfer (automatic),Yes,1,1.2,Loyal,0.06,Low
8450-UYIBU,Month-to-month,39.85,35,3,12,5,Electronic check,No,0,0.23076923076923078,Loyal,0.23666666666666666,Low
2969-VAPYH,One year,60.5,67,5,5,1,Credit card (automatic),No,0,0.8333333333333334,Loyal,0.043333333333333335,Low
4822-YCXMX,Month-to-month,84.8,25,4,11,6,Electronic check,Yes,1,0.3333333333333333,Loyal,0.85,High
7181-OQCUT,Month-to-month,103.85,21,7,9,5,Mailed check,No,0,0.7,Mid,0.27277522678911414,Low
8474-UMLNT,Month-to-month,67.8,13,6,9,1,Bank transfer (automatic),No,0,0.6,Mid,0.02666666666666667,Low
9821-POOTN,Month-to-month,75.2,35,3,12,6,Electronic check,Yes,1,0.23076923076923078,Loyal,0.9166666666666666,High
3836-FZSDJ,Two year,24.85,71,2,10,1,Bank transfer (automatic),No,0,0.18181818181818182,Loyal,0.0,Low
9142-XMYJH,Month-to-month,19.35,29,1,20,1,Credit card (automatic),No,0,0.047619047619047616,Loyal,0.02,Low
6559-ILWKJ,Two year,49.35,71,4,6,4,Electronic check,Yes,1,0.5714285714285714,Loyal,0.64,Medium
0187-QSXOE,Month-to-month,89.0,7,4,11,6,Electronic check,No,0,0.3333333333333333,New,0.8633333333333333,High
7733-UDMTP,Month-to-month,55.0,57,5,10,4,Electronic check,No,0,0.45454545454545453,Loyal,0.2,Low
2649-HWLYB,Two year,76.15,65,7,4,2,Bank transfer (automatic),No,0,1.4,Loyal,0.0,Low
5214-CHIWJ,One year,20.3,27,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
4229-CZMLL,Month-to-month,74.9,6,3,12,6,Electronic check,Yes,1,0.23076923076923078,New,0.7348790653445676,High
6904-JLBGY,Two year,117.35,72,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.0,Low
2465-BLLEU,Month-to-month,19.75,1,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.8338689868044269,High
1685-VAYJF,Month-to-month,45.2,11,2,15,5,Credit card (automatic),No,0,0.125,New,0.4866666666666667,Medium
8874-EJNSR,Two year,25.2,39,2,10,1,Mailed check,No,0,0.18181818181818182,Loyal,0.006666666666666667,Low
6917-YACBP,Month-to-month,89.75,59,6,9,4,Electronic check,No,0,0.6,Loyal,0.013333333333333334,Low
5049-MUBWG,One year,75.0,26,6,4,2,Bank transfer (automatic),No,0,1.2,Loyal,0.0033333333333333335,Low
4223-WOZCM,Month-to-month,49.95,2,3,20,5,Mailed check,No,0,0.14285714285714285,New,0.3015979880054169,Low
0769-MURVM,Two year,65.7,72,7,4,1,Bank transfer (automatic),No,0,1.4,Loyal,0.0,Low
9253-VIFJQ,One year,67.05,65,6,4,3,Credit card (automatic),No,0,1.2,Loyal,0.07666666666666666,Low
7030-FZTFM,Two year,110.9,72,8,3,3,Credit card (automatic),No,0,2.0,Loyal,0.0,Low
9741-YLNTD,Month-to-month,87.95,6,5,10,4,Bank transfer (automatic),No,0,0.45454545454545453,New,0.17,Low
5917-RYRMG,One year,19.8,32,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.0,Low
5120-ZBLAI,One year,75.7,50,6,4,5,Bank transfer (automatic),No,0,1.2,Loyal,0.056666666666666664,Low
1194-BHJYC,Two year,62.15,61,6,4,2,Mailed check,No,0,1.2,Loyal,0.0,Low
3663-MITLP,Month-to-month,101.25,15,6,9,5,Electronic check,Yes,1,0.6,Mid,0.8,High
0906-QVPMS,Two year,115.15,72,9,3,2,Bank transfer (automatic),No,0,2.25,Loyal,0.0,Low
9025-ZRPVR,Month-to-month,18.95,9,1,20,1,Mailed check,Yes,1,0.047619047619047616,New,0.07333333333333333,Low
1905-OEILC,Month-to-month,19.5,1,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.40616560912544375,Medium
7858-GTZSP,Month-to-month,86.55,12,4,11,6,Electronic check,No,0,0.3333333333333333,New,0.19,Low
3285-UCQVC,Month-to-month,28.6,37,2,15,3,Credit card (automatic),Yes,1,0.125,Loyal,0.6933333333333334,Medium
6248-BSHKG,One year,20.4,61,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0033333333333333335,Low
4685-TFLLS,One year,19.8,18,1,15,1,Bank transfer (automatic),No,0,0.0625,Mid,0.16770647538121805,Low
3470-BTGQO,Month-to-month,45.65,21,2,15,5,Mailed check,No,0,0.125,Mid,0.006666666666666667,Low
1209-VFFOC,Two year,56.4,68,6,4,1,Mailed check,No,0,1.2,Loyal,0.0,Low
8224-DWCKX,Month-to-month,73.3,12,3,12,6,Credit card (automatic),No,0,0.23076923076923078,New,0.22,Low
5482-PLVPE,Month-to-month,24.35,2,1,27,5,Electronic check,Yes,1,0.03571428571428571,New,0.7266666666666667,High
4553-DVPZG,Month-to-month,101.35,62,6,9,6,Electronic check,No,0,0.6,Loyal,0.17333333333333334,Low
4902-OHLSK,Month-to-month,98.65,29,6,9,4,Electronic check,Yes,1,0.6,Loyal,0.8133333333333334,High
6917-IAYHD,Month-to-month,33.6,1,3,20,2,Mailed check,No,0,0.14285714285714285,New,0.17333333333333334,Low
0495-ZBNGW,Month-to-month,79.9,5,4,18,6,Bank transfer (automatic),Yes,1,0.21052631578947367,New,0.9566666666666667,High
8620-RJPZN,Month-to-month,20.7,1,1,27,1,Electronic check,No,0,0.03571428571428571,New,0.18,Low
7572-KPVKK,Two year,104.05,62,7,4,4,Electronic check,No,0,1.4,Loyal,0.05,Low
2642-MAWLJ,Two year,20.25,36,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.0,Low
2357-COQEK,Month-to-month,103.3,28,7,9,4,Electronic check,Yes,1,0.7,Loyal,0.9161085601224475,High
7103-ZGVNT,One year,73.7,69,7,4,1,Credit card (automatic),No,0,1.4,Loyal,0.08,Low
3737-GCSPV,Month-to-month,96.2,11,6,9,3,Credit card (automatic),Yes,1,0.6,New,0.8133333333333334,High
2027-WKXMW,Month-to-month,108.75,63,8,8,3,Electronic check,No,0,0.8888888888888888,Loyal,0.16333333333333333,Low
7137-NAXML,One year,20.15,23,1,15,1,Bank transfer (automatic),No,0,0.0625,Mid,0.06666666666666667,Low
2428-ZMCTB,Month-to-month,19.75,10,1,20,1,Credit card (automatic),No,0,0.047619047619047616,New,0.013333333333333334,Low
2961-VNFKL,Two year,25.95,71,2,10,1,Credit card (automatic),No,0,0.18181818181818182,Loyal,0.0,Low
1768-HNVGJ,Month-to-month,70.05,45,6,9,2,Electronic check,No,0,0.6,Loyal,0.056666666666666664,Low
6963-KQYQB,Two year,24.05,70,2,10,1,Mailed check,No,0,0.18181818181818182,Loyal,0.0,Low
5934-RMPOV,Month-to-month,84.75,22,4,11,6,Electronic check,No,0,0.3333333333333333,Mid,0.25666666666666665,Low
1207-BLKSA,Two year,23.05,52,2,10,1,Mailed check,No,0,0.18181818181818182,Loyal,0.01,Low
4088-YLDSU,One year,104.15,55,7,4,4,Electronic check,Yes,1,1.4,Loyal,0.7933333333333333,High
8316-BBQAY,Two year,59.95,65,6,4,2,Credit card (automatic),No,0,1.2,Loyal,0.04666666666666667,Low
1166-PQLGG,Two year,19.55,72,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.0,Low
3146-JTQHR,One year,19.6,10,1,15,1,Bank transfer (automatic),No,0,0.0625,New,0.1319567206819785,Low
4291-YZODP,One year,20.05,7,1,15,1,Mailed check,No,0,0.0625,New,0.01,Low
4395-PZMSN,Month-to-month,85.55,5,4,18,5,Electronic check,No,0,0.21052631578947367,New,0.15666666666666668,Low
6427-FEFIG,Two year,78.6,24,7,4,4,Credit card (automatic),No,0,1.4,Mid,0.01,Low
0017-IUDMW,Two year,116.8,72,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.0,Low
8706-HRADD,Month-to-month,43.55,21,4,11,2,Mailed check,No,0,0.3333333333333333,Mid,0.05,Low
9955-QOPOY,One year,60.8,69,6,4,2,Credit card (automatic),No,0,1.2,Loyal,0.08666666666666667,Low
4385-ZKVNW,Month-to-month,54.9,44,4,11,2,Bank transfer (automatic),No,0,0.3333333333333333,Loyal,0.0033333333333333335,Low
5446-DKWYW,One year,65.2,61,5,5,5,Electronic check,No,0,0.8333333333333334,Loyal,0.15666666666666668,Low
2034-CGRHZ,Month-to-month,102.95,24,7,9,5,Credit card (automatic),Yes,1,0.7,Mid,0.8261085601224475,High
5797-APWZC,Month-to-month,90.6,1,4,18,6,Electronic check,Yes,1,0.21052631578947367,New,0.9966666666666667,High
3683-QKIUE,Month-to-month,50.8,6,3,12,3,Bank transfer (automatic),Yes,1,0.23076923076923078,New,0.7966666666666666,High
4228-ZGYUW,Month-to-month,90.05,4,5,17,5,Electronic check,Yes,1,0.2777777777777778,New,0.9633333333333334,High
9031-ZVQPT,Two year,108.2,72,8,3,3,Electronic check,No,0,2.0,Loyal,0.10333333333333333,Low
2990-IAJSV,Two year,92.0,72,9,3,1,Bank transfer (automatic),No,0,2.25,Loyal,0.0,Low
8107-KNCIM,Month-to-month,75.1,14,3,12,6,Electronic check,No,0,0.23076923076923078,Mid,0.68,Medium
9027-YFHQJ,Month-to-month,25.05,7,2,15,1,Bank transfer (automatic),No,0,0.125,New,0.08333333333333333,Low
5176-LDKUH,One year,75.15,48,3,8,5,Electronic check,No,0,0.3333333333333333,Loyal,0.02666666666666667,Low
4644-OBGFZ,One year,19.5,55,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
7926-IJOOU,Month-to-month,19.3,1,1,27,1,Credit card (automatic),No,0,0.03571428571428571,New,0.016666666666666666,Low
6480-YAGIY,One year,112.2,45,8,3,2,Credit card (automatic),No,0,2.0,Loyal,0.17666666666666667,Low
4029-HPFVY,Month-to-month,70.3,3,2,22,6,Mailed check,No,0,0.08695652173913043,New,0.30333333333333334,Low
7602-DBTOU,Two year,19.6,71,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
5345-BMKWB,Month-to-month,20.25,8,1,20,1,Mailed check,No,0,0.047619047619047616,New,0.03158883057734292,Low
3519-ZKXGG,Month-to-month,75.85,3,3,20,6,Electronic check,Yes,1,0.14285714285714285,New,0.9166666666666666,High
5457-COLHT,Two year,80.65,69,7,4,1,Bank transfer (automatic),No,0,1.4,Loyal,0.0,Low
6416-TVAIH,Month-to-month,68.5,1,2,22,6,Electronic check,Yes,1,0.08695652173913043,New,0.98,High
5451-YHYPW,Two year,115.75,72,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.0,Low
5108-ADXWO,Month-to-month,73.5,11,3,12,5,Electronic check,Yes,1,0.23076923076923078,New,0.94,High
7998-WNZEM,Two year,80.6,71,8,3,1,Bank transfer (automatic),No,0,2.0,Loyal,0.0,Low
3066-RRJIO,Month-to-month,69.95,1,2,22,6,Mailed check,Yes,1,0.08695652173913043,New,0.981047594673325,High
4664-NJCMS,Two year,59.55,33,6,4,2,Bank transfer (automatic),No,0,1.2,Loyal,0.0033333333333333335,Low
0307-BCOPK,One year,19.05,16,1,15,1,Mailed check,No,0,0.0625,Mid,0.0,Low
7629-WFGLW,One year,95.65,56,7,4,2,Electronic check,No,0,1.4,Loyal,0.12666666666666668,Low
2542-HYGIQ,Month-to-month,19.95,1,1,27,1,Credit card (automatic),No,0,0.03571428571428571,New,0.14333333333333334,Low
6715-OFDBP,Month-to-month,70.05,5,5,17,5,Electronic check,Yes,1,0.2777777777777778,New,0.7333333333333333,High
5016-LIPDW,One year,19.4,57,1,15,1,Mailed check,No,0,0.0625,Loyal,0.006666666666666667,Low
6481-LXPWL,One year,36.1,56,3,8,4,Credit card (automatic),No,0,0.3333333333333333,Loyal,0.006666666666666667,Low
1567-DSCIC,Month-to-month,94.0,8,6,9,5,Electronic check,Yes,1,0.6,New,0.9433333333333334,High
2150-UWTFY,Month-to-month,61.15,22,5,10,3,Mailed check,Yes,1,0.45454545454545453,Mid,0.6666666666666666,Medium
6124-ACRHJ,Month-to-month,19.75,1,1,27,1,Mailed check,No,0,0.03571428571428571,New,0.8338689868044269,High
9362-MWODR,Month-to-month,64.1,40,5,10,2,Credit card (automatic),No,0,0.45454545454545453,Loyal,0.09333333333333334,Low
9975-GPKZU,Two year,19.75,46,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.01,Low
9625-RZFUK,Two year,19.7,63,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
5153-LXKDT,Two year,110.2,68,8,3,4,Electronic check,No,0,2.0,Loyal,0.016666666666666666,Low
5161-UBZXI,Two year,106.35,69,7,4,2,Credit card (automatic),No,0,1.4,Loyal,0.03333333333333333,Low
1020-JPQOW,Month-to-month,90.55,56,6,9,3,Electronic check,No,0,0.6,Loyal,0.08333333333333333,Low
7919-ZODZZ,One year,65.9,10,5,5,4,Mailed check,No,0,0.8333333333333334,New,0.02666666666666667,Low
0565-JUPYD,One year,104.5,63,8,3,2,Credit card (automatic),No,0,2.0,Loyal,0.0033333333333333335,Low
6867-ACCZI,Two year,52.5,24,6,4,1,Mailed check,No,0,1.2,Mid,0.0,Low
5939-XAIXZ,Month-to-month,56.1,19,4,11,5,Mailed check,No,0,0.3333333333333333,Mid,0.11666666666666667,Low
9054-FOWNV,Month-to-month,88.75,22,5,10,6,Electronic check,No,0,0.45454545454545453,Mid,0.25333333333333335,Low
2683-BPJSO,Month-to-month,84.45,29,5,10,4,Electronic check,Yes,1,0.45454545454545453,Loyal,0.7866666666666666,High
2157-MXBJS,One year,75.3,13,6,4,5,Mailed check,Yes,1,1.2,Mid,0.76,High
8207-VVMYB,Two year,26.0,70,2,10,1,Bank transfer (automatic),No,0,0.18181818181818182,Loyal,0.0,Low
9732-EQMWY,Month-to-month,99.4,49,6,9,5,Electronic check,No,0,0.6,Loyal,0.19666666666666666,Low
9360-AHGNL,One year,109.55,43,8,3,3,Mailed check,Yes,1,2.0,Loyal,0.6566666666666666,Medium
1087-UDSIH,Month-to-month,19.6,3,1,27,1,Mailed check,Yes,1,0.03571428571428571,New,0.03989011174512799,Low
5269-NRGDP,One year,73.15,42,6,4,3,Electronic check,No,0,1.2,Loyal,0.18666666666666668,Low
6195-MELTI,One year,54.65,57,4,6,2,Mailed check,No,0,0.5714285714285714,Loyal,0.0033333333333333335,Low
5485-WUYWF,Month-to-month,66.4,2,5,17,4,Bank transfer (automatic),Yes,1,0.2777777777777778,New,0.7833333333333333,High
2121-JAFOM,Two year,115.55,72,9,3,2,Credit card (automatic),No,0,2.25,Loyal,0.0,Low
8818-DOPVL,Month-to-month,104.45,46,7,9,5,Electronic check,No,0,0.7,Loyal,0.16277522678911413,Low
2632-UCGVD,Month-to-month,100.05,66,6,9,4,Credit card (automatic),Yes,1,0.6,Loyal,0.71,High
5445-PZWGX,One year,102.0,62,7,4,2,Electronic check,Yes,1,1.4,Loyal,0.10666666666666667,Low
1227-UDMZR,Two year,91.15,72,9,3,1,Bank transfer (automatic),No,0,2.25,Loyal,0.0,Low
5198-HQAEN,One year,89.7,35,5,5,3,Electronic check,No,0,0.8333333333333334,Loyal,0.08,Low
9170-CCKOU,Month-to-month,90.2,17,6,9,4,Credit card (automatic),Yes,1,0.6,Mid,0.75,High
2167-FQSTQ,Two year,92.4,72,9,3,1,Electronic check,No,0,2.25,Loyal,0.05333333333333334,Low
2819-GWENI,One year,19.9,28,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
1043-YCUTE,Two year,25.15,56,2,10,1,Credit card (automatic),Yes,1,0.18181818181818182,Loyal,0.67,Medium
3814-MLAXC,Month-to-month,79.85,31,4,11,4,Credit card (automatic),Yes,1,0.3333333333333333,Loyal,0.7,Medium
3572-UUHRS,One year,18.85,45,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.0,Low
2692-PFYTJ,Month-to-month,25.75,1,2,22,1,Mailed check,No,0,0.08695652173913043,New,0.08,Low
1226-UDFZR,Month-to-month,49.6,2,3,20,4,Mailed check,Yes,1,0.14285714285714285,New,0.6733333333333333,Medium
5955-EPOAZ,Month-to-month,20.95,6,1,20,1,Mailed check,No,0,0.047619047619047616,New,0.06911407407407408,Low
6821-JPCDC,One year,97.05,48,6,4,5,Electronic check,No,0,1.2,Loyal,0.02666666666666667,Low
8815-LMFLX,Month-to-month,25.4,25,2,15,1,Bank transfer (automatic),No,0,0.125,Loyal,0.03666666666666667,Low
9135-HSWOC,Two year,19.7,64,1,15,1,Bank transfer (automatic),No,0,0.0625,Loyal,0.0,Low
8582-KRHPJ,Month-to-month,35.0,50,3,12,3,Mailed check,No,0,0.23076923076923078,Loyal,0.006666666666666667,Low
5811-IWXYM,One year,101.25,52,6,4,6,Bank transfer (automatic),No,0,1.2,Loyal,0.09666666666666666,Low
7044-YAACC,Month-to-month,70.2,4,2,22,6,Electronic check,No,0,0.08695652173913043,New,0.8733333333333333,High
8189-XRIKE,Month-to-month,90.95,32,4,11,6,Electronic check,No,0,0.3333333333333333,Loyal,0.24333333333333335,Low
1506-YJTYT,Two year,73.85,45,7,4,1,Credit card (automatic),No,0,1.4,Loyal,0.0,Low
4123-DVHPH,Month-to-month,88.05,9,5,10,5,Electronic check,No,0,0.45454545454545453,New,0.15,Low
6425-YQLLO,One year,105.95,66,7,4,4,Credit card (automatic),Yes,1,1.4,Loyal,0.6166666666666667,Medium
5442-UTCVD,Month-to-month,91.85,3,5,17,6,Electronic check,Yes,1,0.2777777777777778,New,0.9366666666666666,High
2228-BZDEE,Two year,20.1,54,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
7734-DBOAI,Month-to-month,40.1,1,3,20,3,Electronic check,Yes,1,0.14285714285714285,New,0.8,High
2789-CZANW,Two year,110.3,64,8,3,2,Bank transfer (automatic),No,0,2.0,Loyal,0.08,Low
2091-RFFBA,Month-to-month,73.9,31,3,12,6,Electronic check,Yes,1,0.23076923076923078,Loyal,0.76,High
2114-MGINA,Month-to-month,89.8,14,4,11,6,Mailed check,Yes,1,0.3333333333333333,Mid,0.8766666666666667,High
7596-LDUXP,One year,85.15,12,4,6,5,Credit card (automatic),No,0,0.5714285714285714,New,0.08333333333333333,Low
3740-RLMVT,One year,60.95,67,5,5,1,Bank transfer (automatic),No,0,0.8333333333333334,Loyal,0.0,Low
4489-SNOJF,Month-to-month,72.25,35,7,9,2,Electronic check,Yes,1,0.7,Loyal,0.09,Low
2192-OZITF,Two year,73.55,45,6,4,2,Mailed check,No,0,1.2,Loyal,0.0,Low
5651-CPDND,Month-to-month,46.0,10,2,15,5,Mailed check,No,0,0.125,New,0.056666666666666664,Low
2186-QZEYA,Month-to-month,58.55,29,5,10,3,Bank transfer (automatic),No,0,0.45454545454545453,Loyal,0.023333333333333334,Low
1131-ALZWV,One year,24.6,24,2,10,1,Bank transfer (automatic),No,0,0.18181818181818182,Mid,0.06,Low
7729-XBTWX,Two year,19.75,66,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
9134-WYRVP,One year,86.35,51,4,6,5,Mailed check,No,0,0.5714285714285714,Loyal,0.05,Low
3284-SVCRO,Two year,25.5,45,2,10,1,Mailed check,No,0,0.18181818181818182,Loyal,0.0,Low
9732-OUYRN,One year,19.0,49,1,15,1,Credit card (automatic),No,0,0.0625,Loyal,0.0,Low
0559-CKHUS,Two year,19.55,29,1,15,1,Mailed check,No,0,0.0625,Loyal,0.0,Low
